"","track","length","distance","straight","square_displacement","mean_speed","sd_speed","max_speed","min_speed","sinuosity","emax","DC","SDDC","mean_angle","probe"
"152",13,1256.45948846938,396.804791780744,0.315811847037051,137720.909158231,0.0146791224775908,0.0118302066473464,0.0556449534062069,0.000326556603773559,0.18573705642174,3.55861463608883,0.0154728241351494,0.0189359543386759,0.780635109604708-0.035225208472134i,"p09"
"153",1,967.11019020838,536.394709979284,0.554636602333503,118915.385624499,0.0112986762101569,0.00598475425733225,0.0262128117174917,0.00167475804145327,0.163349310421905,6.72251665816768,0.0114219698055361,0.0142067955057226,0.870508534424156-0.047359312509231i,"p09"
"154",3,828.439766332968,208.392634446359,0.251548323626224,37913.2923728917,0.00967859999220711,0.0096984854650313,0.0476916884574775,0,0.294065152064678,1.65013884366609,0.0225967843766774,0.0260407864903577,0.622661279657091+0.015980414905301i,"p09"
"155",5,1252.55938197885,613.779514902203,0.490020292636767,133165.934916819,0.0146335578243922,0.0132383931853275,0.0720890746172619,0.000408195754716965,0.191437047433461,3.22987027454693,0.0165188346002154,0.0209747570966488,0.763586130284548+0.006128566079172i,"p09"
"156",7,913.119531620656,194.261298576003,0.212744653737958,68031.3733131788,0.0106679073733355,0.00674583677693516,0.0380021573486573,0.00034033215408792,0.228517425818856,3.28469137172459,0.0163274964398949,0.0201445103534917,0.766610961387051-0.002843372625426i,"p09"
"157",9,439.181564522387,190.110915858561,0.432875446548646,11794.9160068399,0.005130925457356,0.00477829752371913,0.0346207196301015,0,0.371483455070228,2.20131384402409,0.0200074004096943,0.0220246348792804,0.687628252423078-0.077880407672705i,"p09"
"158",11,551.088150577433,82.9893324947249,0.150591756342009,16564.5776759847,0.00643832175451174,0.00792361255521268,0.0450600818744013,0,0.362522571478512,1.36608186974067,0.0242484674356433,0.028946418489622,0.577360355620491-0.037382229242271i,"p09"
"159",1,569.525266055907,201.02663944916,0.352972293646103,19295.1440265545,0.0066537211993213,0.00483801922218977,0.0257102543259969,0.000190491352201259,0.339227744592059,2.13471651127639,0.0198799712608311,0.0231652770265474,0.680991886697651+0.03192065321783i,"p09"
"160",3,610.954011337577,367.660615905679,0.601781163693075,31596.3602295871,0.00713773014004997,0.00602344940071958,0.0295480414097371,0,0.256946272992642,3.85435468668773,0.0148376624614652,0.0212697880596599,0.793999395482507+0.073844314337364i,"p09"
"161",5,1342.1832075817,477.199904683073,0.355540064864076,118460.617794662,0.0156806262933782,0.0105421360602088,0.0419845612299101,0.001437875290685,0.210727339533246,2.46186997672076,0.0193917191019713,0.0223133048360752,0.71113877565464-0.011908463058039i,"p09"
"162",7,823.715501454155,594.62997794222,0.721887565418502,62085.7348651677,0.00962340675803674,0.0090109969296514,0.0409864317536467,0,0.224332990321857,3.64503704705243,0.0154084520394174,0.0228085805828637,0.784716464073292+0.032760137734282i,"p09"
"163",9,395.09027946428,156.687042898856,0.396585416151757,10674.2759606858,0.00461581026303266,0.00368943858853967,0.019231710598162,0,0.377589512738149,2.55356433500823,0.0195529096094074,0.0187918761427765,0.718592403084301-0.037704554646203i,"p09"
"164",11,744.03052934848,290.640984964057,0.390630456009057,26543.363300896,0.00869245317306478,0.00668825743750974,0.0325663503494166,0,0.320131979927429,1.69573815753747,0.0236912363281315,0.0226056526971456,0.629044090501174-0.101914453018235i,"p09"
"165",13,538.580057060801,307.481993123728,0.570912326018444,22091.6875480465,0.00629219063100416,0.00721296438005051,0.0500237538045038,0,0.309366782921268,2.52896236468401,0.0191797958421176,0.0213206042786776,0.716630585237329-0.012038952629526i,"p09"
"166",15,1434.6996368051,306.279802481348,0.213480086440529,131610.586416153,0.0167614888346878,0.013402537012981,0.0758423587207377,0.00163291592611128,0.1940219243757,2.69827831869492,0.0182186523410699,0.0198962679940506,0.729603909217712+0.096577359976825i,"p09"
"167",1,511.855088508466,349.002153049634,0.681837810905853,19933.0435527007,0.00597996481696905,0.00571672683259224,0.0324872474738005,0,0.31547939464071,2.77267105040502,0.0177060366064606,0.0234927757820978,0.734935808969445-0.027653502333899i,"p09"
"168",3,1475.5333813087,394.515806517956,0.267371657947885,185092.716892506,0.0172385464257106,0.0143160977161525,0.0622213486190252,0.000408195754717028,0.175884262421867,3.31762472211592,0.015976723073581,0.0208990713024984,0.768391172378239-0.013202918567153i,"p09"
"169",5,514.953150679554,242.211197015373,0.470355791970087,27810.6627770246,0.00601615924621244,0.00606776732615868,0.0433058689708651,0.000204097877358451,0.266807215540611,4.17449871618841,0.0145878524133412,0.01772025169184,0.806744565058737+0.013209901116581i,"p09"
